edge_key,layer,head,decision,confidence,rationale,recommended_density_pct,expected_retained_mass,must_be_dense_steps,block_size_limitation
S->S,0,8,SPARSE,0.5333333333333333,SPARSE: concentration=0.71>=0.6; stability=0.87>=0.5,0.5,0.2360735418071464,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,8,SPARSE,0.6666666666666666,SPARSE: concentration=0.90>=0.6; strong_peak=0.416; stability=0.92>=0.5,0.5,0.7811914566548972,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,8,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,8,SPARSE,0.5333333333333333,SPARSE: concentration=0.63>=0.6; stability=0.93>=0.5,0.5,0.20557230023298342,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,8,SPARSE,0.6666666666666666,SPARSE: concentration=0.67>=0.6; strong_peak=0.237; stability=0.78>=0.5,0.5,0.36542830225929857,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,8,SPARSE,0.5333333333333333,SPARSE: concentration=0.68>=0.6; stability=0.95>=0.5,0.5,0.21455938458153445,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,9,DENSE,0.3333333333333333,DENSE: entropy=0.89>0.7,,,"[26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,9,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,9,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,9,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,9,SPARSE,0.9,SPARSE: segment_skip=0.0199<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,0,9,SPARSE,0.95,SPARSE: segment_dominant=0.943>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,9,SPARSE,0.6666666666666666,SPARSE: concentration=0.70>=0.6; strong_peak=0.285; stability=0.94>=0.5,0.0,0.04353930351549182,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,0,9,SPARSE,0.9,SPARSE: segment_skip=0.0162<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,9,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,9,DENSE,0.5,DENSE: entropy=0.74>0.7; many_blocks_above_0.01=36,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,9,DENSE,0.5,DENSE: entropy=0.77>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,9,SPARSE,0.6666666666666666,SPARSE: concentration=0.66>=0.6; strong_peak=0.233; stability=0.84>=0.5,0.0,0.031673022143497424,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,9,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,9,DENSE,0.5,DENSE: entropy=0.76>0.7; many_blocks_above_0.01=37,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,9,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=36,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,9,DENSE,0.5,DENSE: entropy=0.77>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,10,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,10,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,10,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,10,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,10,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,0,10,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=10.430; stability=0.98>=0.5,0.5,0.04875169094913773,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,10,DENSE,0.3333333333333333,DENSE: entropy=0.91>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,0,10,DENSE,0.6,DENSE: entropy=0.97>0.7; max_block=0.013<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,10,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,10,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.029<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,10,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=9.050; stability=0.94>=0.5,0.5,0.05053960357260397,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,10,DENSE,0.3333333333333333,DENSE: entropy=0.93>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,10,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,10,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=3.228; stability=0.97>=0.5,0.5,0.042825234544244146,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,10,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.029<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,10,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=9.558; stability=0.93>=0.5,0.5,0.05680670812122392,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,11,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=0.504; peak_in_small_segment=0.484; stability=0.97>=0.5,0.5,0.48402279738043613,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,11,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,11,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,11,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=34,,,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,11,SPARSE,0.9,SPARSE: segment_skip=0.0121<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,0,11,SPARSE,0.95,SPARSE: segment_dominant=0.939>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,11,SPARSE,0.6666666666666666,SPARSE: concentration=0.77>=0.6; strong_peak=0.534; stability=0.87>=0.5,0.5,0.6166248297887184,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,0,11,SPARSE,0.9,SPARSE: segment_skip=0.0254<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,11,SPARSE,0.9,SPARSE: segment_skip=0.0015<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,11,SPARSE,0.6666666666666666,SPARSE: concentration=0.68>=0.6; strong_peak=0.114; stability=0.86>=0.5,0.5,0.2802882504272489,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,11,SPARSE,0.5333333333333333,SPARSE: concentration=0.63>=0.6; stability=0.94>=0.5,0.5,0.1948740426567418,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,11,SPARSE,0.6666666666666666,SPARSE: concentration=0.70>=0.6; strong_peak=0.420; stability=0.88>=0.5,0.5,0.5054043695667549,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,11,SPARSE,0.9,SPARSE: segment_skip=0.0120<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,11,SPARSE,0.5333333333333333,SPARSE: concentration=0.70>=0.6; stability=0.87>=0.5,0.5,0.30673131665373776,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,11,SPARSE,0.6666666666666666,SPARSE: concentration=0.66>=0.6; strong_peak=0.104; stability=0.81>=0.5,0.5,0.2596807885522104,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,11,SPARSE,0.5333333333333333,SPARSE: concentration=0.61>=0.6; stability=0.92>=0.5,0.5,0.18705851187855527,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,12,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.445; peak_in_small_segment=0.451; stability=1.00>=0.5,0.5,0.45070607853503275,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,12,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,12,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,12,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,12,SPARSE,0.9,SPARSE: segment_skip=0.0013<0.03,0.0,0.0,[24],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,0,12,SPARSE,0.95,SPARSE: segment_dominant=0.964>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,12,SPARSE,0.9333333333333335,SPARSE: concentration=0.90>=0.6; entropy=0.33<=0.35; strong_peak=0.675; stability=0.90>=0.5,0.5,0.7628130051840409,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,0,12,SPARSE,0.9,SPARSE: segment_skip=0.0142<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,12,SPARSE,0.9,SPARSE: segment_skip=0.0010<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,12,SPARSE,0.6666666666666666,SPARSE: concentration=0.77>=0.6; strong_peak=0.239; stability=0.79>=0.5,0.5,0.3938182326773779,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,12,SPARSE,0.95,SPARSE: segment_dominant=0.814>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,12,SPARSE,0.6666666666666666,SPARSE: concentration=0.85>=0.6; strong_peak=0.575; stability=0.87>=0.5,0.5,0.6767688193624606,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,12,SPARSE,0.9,SPARSE: segment_skip=0.0007<0.03,0.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,12,SPARSE,0.5333333333333333,SPARSE: concentration=0.67>=0.6; stability=0.96>=0.5,0.5,0.2408130320814375,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,12,SPARSE,0.6666666666666666,SPARSE: concentration=0.76>=0.6; strong_peak=0.241; stability=0.72>=0.5,0.5,0.40933866612506264,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,12,SPARSE,0.5333333333333333,SPARSE: concentration=0.74>=0.6; stability=0.93>=0.5,0.5,0.24858739341084213,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,13,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,13,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,13,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,13,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,13,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=25,,,"[26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,0,13,SPARSE,0.95,SPARSE: segment_dominant=0.873>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,13,SPARSE,0.6666666666666666,SPARSE: concentration=0.62>=0.6; strong_peak=0.265; stability=0.93>=0.5,0.5,0.42753904424336353,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,0,13,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,13,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=27,,,[27],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,13,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,13,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,13,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,13,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=27,,,"[25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,13,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,13,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,13,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,14,SPARSE,0.3333333333333333,SPARSE: peak_in_small_segment=0.511; stability=0.96>=0.5,0.5,0.5107618752665084,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,14,SPARSE,0.95,SPARSE: segment_dominant=0.840>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,14,DENSE,0.5,DENSE: entropy=0.73>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,14,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,14,DENSE,0.3333333333333333,DENSE: entropy=0.86>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,0,14,SPARSE,0.95,SPARSE: segment_dominant=0.839>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,14,SPARSE,0.6666666666666666,SPARSE: concentration=0.64>=0.6; strong_peak=0.202; stability=0.96>=0.5,0.5,0.46114820184141536,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,0,14,SPARSE,0.9,SPARSE: segment_skip=0.0191<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,14,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,14,SPARSE,0.6666666666666666,SPARSE: concentration=0.63>=0.6; strong_peak=0.206; stability=0.93>=0.5,0.5,0.38152478640462595,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,14,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,14,SPARSE,0.9,SPARSE: segment_skip=0.0193<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,14,DENSE,0.5,DENSE: entropy=1.00>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,14,DENSE,0.7666666666666666,DENSE: entropy=0.91>0.7; max_block=0.024<0.03; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,14,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,14,DENSE,0.6,DENSE: entropy=0.91>0.7; max_block=0.028<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,15,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=0.730; peak_in_small_segment=0.507; stability=0.96>=0.5,0.5,0.5072259285063095,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,15,DENSE,0.5,DENSE: entropy=1.00>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,15,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,15,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,15,DENSE,0.3333333333333333,DENSE: entropy=0.85>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,0,15,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=9.002; stability=0.91>=0.5,0.5,0.04590008278143945,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,15,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=2.040; peak_in_small_segment=0.038; stability=0.68>=0.5,0.5,0.13139982141708542,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,0,15,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=1.141; stability=0.85>=0.5,0.5,0.059136449307493046,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,15,DENSE,0.5,DENSE: entropy=0.87>0.7; many_blocks_above_0.01=28,,,"[26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,15,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=5.856; stability=0.69>=0.5,0.5,0.06249937569311676,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,15,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=8.802; stability=0.90>=0.5,0.5,0.06145551376419479,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,15,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=2.209; peak_in_small_segment=0.045; stability=0.60>=0.5,0.5,0.1522636959704067,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,15,SPARSE,0.9,SPARSE: segment_skip=0.0243<0.03,0.0,0.0,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,15,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=4.331; stability=0.79>=0.5,0.5,0.050213382056235996,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
